Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
Wilson Chandler,NYK,23.5,Forward,1750,94,14,47,49,61,45,25,73,29,16,67,75,51,35,20,90,36,6,11,25,13,17,94,99,3,46,73,94,94,97,56,4,24,25,28,99,99,98,99,85,97,42,94,92,99,99,71,50,4,7,96,70,88,94,94,85,45,92,37,98,31,94,34,97,6,6,34,22,95,3,27,3,11,11,16,48,93,91,47,7,11,11,11,70,42,93,91,9,4,4,6,6,2,99,1,2,89,3,5,94,5,67
Josh Childress,PHX,27.4,Forward,823,80,75,51,98,8,55,67,2,65,12,88,24,78,31,55,10,11,34,32,4,98,76,9,18,85,1,19,9,9,25,4,13,3,1,27,18,18,52,3,94,39,5,75,23,18,18,2,83,86,93,30,90,78,9,9,17,51,20,6,54,13,47,57,48,34,34,29,99,80,89,97,24,32,32,56,64,45,56,4,15,6,32,32,96,26,37,27,12,27,18,34,34,27,43,27,76,90,44,12,34,18,92
Earl Clark,ORL,22.8,Big,338,65,29,66,62,16,0,73,19,44,15,33,70,24,12,5,20,2,5,5,3,79,36,10,19,39,47,23,10,10,13,40,16,36,85,3,19,19,50,72,8,17,91,24,54,19,19,36,99,52,98,16,3,3,10,10,52,4,66,53,2,66,41,11,50,5,5,3,78,67,19,36,21,5,5,26,3,11,3,98,16,43,5,5,57,58,89,91,2,18,8,5,5,38,74,27,95,60,92,13,87,15,31
Jarron Collins,LAC,31.9,Big,146,5,67,19,5,1,0,0,0,9,98,0,2,5,1,6,15,75,5,3,38,0,95,100,89,91,100,86,100,100,98,100,40,100,99,98,89,89,1,1,98,74,58,98,99,89,89,82,99,0,12,100,12,62,100,100,71,5,70,59,3,66,72,86,83,5,5,5,1,0,1,0,89,3,3,20,1,1,0,91,66,85,3,3,7,50,97,95,67,32,41,5,5,46,7,71,7,3,15,80,2,96,2
Jason Collins,ATL,31.9,Big,577,16,22,14,13,17,0,2,29,88,72,42,6,35,35,77,5,93,37,89,37,5,2,99,94,89,89,88,99,99,95,78,84,86,90,55,94,94,76,93,71,92,94,8,36,94,94,100,12,3,1,15,38,27,99,99,99,29,98,79,61,85,99,15,98,37,37,59,5,12,6,5,41,89,89,78,59,80,77,37,98,95,89,89,11,80,84,92,57,33,39,37,37,27,55,25,82,85,59,11,21,14,28
Darren Collison,IND,23.2,Point,2344,62,50,91,57,33,71,93,78,69,36,90,50,66,50,38,41,33,67,89,11,28,75,14,28,3,29,86,14,14,21,35,3,49,31,74,28,28,77,35,9,9,60,47,51,28,28,4,33,86,75,36,98,92,14,14,11,7,9,21,5,49,19,26,11,67,67,74,37,46,74,55,86,89,89,89,50,40,40,65,92,92,89,89,90,94,36,72,22,4,5,67,67,31,44,31,61,82,67,23,43,19,57
Nick Collison,OKC,30.0,Big,1498,22,71,34,48,13,73,15,70,59,20,90,8,90,57,90,24,95,85,76,27,85,79,85,82,91,50,32,85,85,76,47,90,95,87,93,82,82,47,74,85,86,52,29,33,82,82,98,43,2,4,61,18,29,85,85,87,70,85,71,78,82,88,68,83,85,85,82,72,6,46,63,29,76,76,61,57,16,21,71,86,87,76,76,54,41,10,11,82,86,86,85,85,56,8,75,92,71,86,26,3,45,85
Mike Conley,MEM,23.1,Point,2864,66,86,67,19,47,66,21,13,60,50,28,45,48,43,45,81,94,95,90,97,30,93,58,78,18,54,74,58,58,65,58,28,56,21,88,78,78,87,38,26,25,14,90,68,78,78,26,14,32,11,95,95,97,58,58,68,51,72,40,76,29,74,16,76,95,95,97,33,55,78,46,92,90,90,94,41,82,63,78,71,80,90,90,82,48,35,36,41,35,36,95,95,47,41,52,51,71,61,39,29,33,66
Brian Cook,LAC,29.9,Big,407,28,74,15,3,44,85,76,0,2,20,77,66,59,45,30,73,52,64,47,83,58,23,34,33,79,25,4,34,34,17,19,87,87,73,89,33,33,90,16,68,39,34,5,6,33,33,88,83,65,84,7,1,1,34,34,75,72,73,62,46,33,58,61,61,64,64,75,64,24,29,37,32,47,47,29,57,6,13,69,74,78,47,47,55,47,25,25,16,88,73,64,64,25,19,17,60,89,40,21,9,13,79
Daequan Cook,OKC,23.5,Wing,538,7,31,21,29,69,0,49,0,5,2,41,17,96,7,7,77,76,69,86,79,19,21,73,58,82,85,5,73,73,32,91,62,85,76,84,58,58,41,71,81,85,50,22,27,58,58,67,40,52,47,36,39,36,73,73,83,46,79,81,39,87,74,50,59,69,69,91,12,38,4,3,27,86,86,50,68,3,8,82,91,91,86,86,31,17,0,0,100,98,100,69,69,30,61,24,33,35,29,41,41,37,99
DeMarcus Cousins,SAC,20.2,Big,2267,44,87,41,55,82,95,96,46,66,92,41,99,19,97,76,23,51,38,38,34,54,66,64,38,78,32,66,64,64,67,33,13,16,13,40,38,38,21,68,39,51,82,71,82,38,38,16,96,29,80,43,62,56,64,64,30,25,29,60,87,49,16,11,17,38,38,27,35,21,55,53,56,38,38,75,8,24,9,44,46,48,38,38,87,86,21,44,26,22,21,38,38,80,17,89,74,60,75,71,12,83,13
Jamal Crawford,ATL,30.6,Combo,2238,51,12,98,18,2,69,0,73,47,43,41,55,80,27,20,69,53,91,58,52,69,100,9,17,47,35,9,9,9,33,41,7,4,22,2,17,17,7,33,91,82,3,77,30,17,17,3,54,100,99,23,43,32,9,9,9,13,22,41,8,69,8,13,10,91,91,85,85,34,45,68,15,58,58,10,95,60,87,86,11,40,58,58,78,51,7,9,67,74,74,91,91,81,20,82,42,26,40,87,31,87,69
Jordan Crawford,WAS,22.0,Combo,843,33,55,96,67,14,0,47,93,20,14,73,80,12,37,18,73,21,35,35,64,42,24,18,8,98,1,69,18,18,6,1,16,63,2,99,8,8,65,35,6,7,45,16,20,8,8,25,96,49,89,10,40,23,18,18,90,64,89,95,94,95,69,66,60,35,35,15,56,31,80,63,79,35,35,78,26,74,53,56,1,4,35,35,23,87,55,76,82,31,48,35,35,79,16,78,89,39,51,44,12,70,12
Dante Cunningham,CHA,23.5,Forward,516,75,71,45,78,75,0,37,0,4,27,94,39,47,2,2,78,23,16,26,39,30,56,49,45,57,54,20,49,49,45,43,91,39,36,52,45,45,58,41,79,66,64,30,41,45,45,6,64,93,92,62,49,55,49,49,19,87,13,39,33,36,22,89,18,16,16,31,29,51,15,20,28,26,26,8,79,40,65,72,28,46,26,26,28,17,78,57,66,62,65,16,16,44,76,29,34,89,16,53,56,40,73
Dante Cunningham,POR,23.5,Big,1070,49,88,37,27,6,47,17,44,5,16,18,26,12,27,36,81,95,97,97,64,67,42,53,7,89,65,100,53,53,65,50,99,39,51,26,7,7,55,96,17,74,5,2,0,7,7,85,87,4,23,53,34,41,53,53,24,100,4,99,100,85,1,89,2,97,97,96,64,58,71,79,36,97,97,97,28,99,99,31,71,69,97,97,14,62,97,97,40,13,17,97,97,65,41,76,86,75,77,45,15,59,15
Stephen Curry,GSW,22.6,Point,2478,69,64,22,71,83,0,50,100,47,43,76,69,97,38,17,33,86,88,84,55,58,65,60,26,47,53,70,60,60,53,48,42,59,66,45,26,26,15,27,33,23,87,54,78,26,26,32,70,32,44,98,38,73,60,60,21,35,26,12,23,37,37,56,37,88,88,78,60,56,44,39,55,84,84,82,89,59,83,68,59,67,84,84,28,50,61,58,48,67,63,88,88,88,64,83,90,87,62,77,50,76,97
Samuel Dalembert,SAC,30.5,Big,1921,84,26,60,87,90,0,95,56,30,53,52,56,33,41,33,22,57,55,64,41,50,53,56,74,10,63,83,56,56,59,70,77,90,88,73,74,74,87,41,14,17,19,90,74,74,74,71,15,35,15,53,73,71,56,56,51,42,67,21,16,45,73,53,81,55,55,60,41,82,43,58,32,64,64,26,91,49,82,67,88,87,64,64,17,48,81,79,60,46,50,55,55,47,88,35,43,45,37,51,86,45,33
Erick Dampier,MIA,35.3,Big,784,81,24,67,40,27,41,31,12,67,62,85,2,87,21,66,6,51,24,47,25,43,46,82,69,61,57,90,82,82,84,66,11,36,12,80,69,69,68,41,18,19,69,90,89,69,69,41,49,30,30,29,90,78,82,82,62,15,68,52,46,55,54,19,55,24,24,47,44,26,28,27,45,47,47,30,24,30,21,33,92,80,47,47,79,48,49,49,26,31,27,24,24,16,59,20,57,30,89,10,59,12,94
Marquis Daniels,BOS,29.8,Wing,861,89,74,68,64,50,68,64,15,77,63,85,31,56,55,65,25,10,9,4,22,47,72,42,30,60,22,28,42,42,40,21,73,9,38,6,30,30,17,13,55,29,37,73,65,30,30,46,13,68,38,67,61,66,42,42,66,80,43,13,32,5,92,90,89,9,9,4,47,15,50,21,94,4,4,25,29,7,6,6,12,5,4,4,41,73,49,61,24,60,46,9,9,23,24,32,57,51,55,20,31,19,64
Baron Davis,CLE,31.6,Combo,379,88,73,55,45,55,0,88,46,22,2,94,100,73,98,90,37,90,99,96,100,10,55,15,16,71,49,21,15,15,7,44,86,70,36,89,16,16,91,12,5,3,41,22,24,16,16,52,22,73,54,13,68,47,15,15,40,87,37,57,65,51,15,58,18,99,99,100,6,55,21,14,50,96,96,94,66,88,86,61,83,84,96,96,54,76,13,27,28,84,72,99,99,91,76,87,94,87,84,76,67,73,94
Baron Davis,LAC,31.6,Point,1263,95,83,26,78,34,78,60,20,59,34,72,84,28,90,67,67,83,95,99,33,89,11,32,32,72,37,14,32,32,32,51,98,20,21,40,32,32,58,51,0,2,86,77,89,32,32,26,90,47,81,50,34,38,32,32,29,100,4,41,63,15,12,100,2,95,95,98,78,19,18,60,4,99,99,75,55,35,45,96,97,98,99,99,56,3,6,1,70,100,99,95,95,36,8,49,9,81,4,78,3,88,40
Ed Davis,TOR,21.4,Big,1540,63,60,50,84,70,49,55,14,64,8,74,16,85,23,40,84,12,19,18,6,88,68,20,56,44,20,54,20,20,48,32,28,35,29,54,56,56,59,82,58,78,67,25,37,56,56,34,88,60,86,28,22,20,20,20,31,17,47,65,75,81,17,20,24,19,19,8,84,72,87,83,68,18,18,29,52,5,8,50,21,25,18,18,88,50,18,19,63,38,46,19,19,43,52,36,15,76,7,65,34,68,91
Glen Davis,BOS,24.8,Big,2241,13,90,64,9,24,39,51,64,45,51,28,77,26,59,39,94,22,27,13,76,43,34,29,30,69,31,48,29,29,48,33,24,25,26,32,30,30,36,7,39,10,87,60,79,30,30,58,65,64,72,37,17,18,29,29,24,15,32,9,19,4,57,6,81,27,27,30,51,11,27,20,52,13,13,14,23,41,32,12,61,31,13,13,17,56,77,76,43,63,59,27,27,13,6,16,63,30,62,6,7,9,20
Austin Daye,DET,22.4,Forward,1372,84,41,8,63,78,63,96,44,45,47,20,55,29,53,49,71,44,45,57,48,43,42,47,70,36,43,10,47,47,44,32,79,53,80,16,70,70,31,54,52,54,59,87,85,70,70,81,50,50,51,33,16,16,47,47,75,71,75,46,88,30,85,64,82,45,45,60,31,78,9,41,4,57,57,12,77,48,68,42,57,50,57,57,60,14,30,13,81,80,82,45,45,73,79,60,15,39,20,91,91,86,37
DeMar DeRozan,TOR,21.2,Wing,2828,56,45,63,56,33,55,47,69,91,70,66,79,50,37,11,64,45,54,37,91,27,55,38,24,66,65,22,38,38,24,51,47,59,53,56,24,24,2,27,85,63,45,90,86,24,24,11,18,90,68,62,82,80,38,38,48,36,52,42,13,36,52,39,54,54,54,67,22,9,22,10,62,37,37,44,35,83,66,19,52,36,37,37,32,64,90,93,6,22,12,54,54,27,21,47,12,18,22,51,31,71,28
Carlos Delfino,MIL,28.2,Wing,1584,26,94,94,16,67,96,88,60,25,17,8,50,33,74,74,75,25,33,27,54,29,37,26,10,77,14,82,26,26,21,20,46,45,11,91,10,10,59,6,8,2,56,34,42,10,10,44,87,24,57,71,34,49,26,26,60,77,44,82,67,63,44,79,46,33,33,19,40,18,41,15,87,27,27,45,7,20,7,46,40,46,27,27,52,67,6,13,96,72,84,33,33,61,29,72,50,66,36,58,26,78,42
Luol Deng,CHI,25.5,Wing,3194,73,30,96,78,57,63,82,36,72,81,44,68,66,72,55,52,63,75,48,90,71,92,37,50,3,67,89,37,37,45,61,17,20,33,14,50,50,15,73,56,65,96,60,84,50,50,30,97,18,73,33,51,43,37,37,67,40,71,42,25,44,63,37,62,75,75,80,64,48,19,67,4,48,48,43,22,48,35,31,24,22,48,48,83,90,0,4,83,72,79,75,75,81,35,78,31,25,62,89,65,81,70
Boris Diaw,CHA,28.5,Forward,2763,43,51,71,55,37,86,59,15,18,59,82,61,57,98,98,12,37,61,70,79,26,8,20,14,56,41,89,20,20,44,37,38,23,65,6,14,14,25,2,43,7,54,26,31,14,14,56,6,38,9,78,89,91,20,20,29,20,35,11,5,13,56,52,61,61,61,71,24,40,3,8,6,70,70,68,34,51,45,6,65,33,70,70,62,2,11,1,79,99,98,61,61,64,69,55,36,91,14,77,74,77,78
Ike Diogu,LAC,27.1,Big,437,3,1,21,47,47,52,18,41,74,66,87,50,87,0,0,52,14,17,1,37,99,77,24,27,92,26,22,24,24,43,7,9,44,9,86,27,27,56,24,26,17,57,41,50,27,27,86,91,87,96,1,0,0,24,24,22,11,26,75,10,78,44,11,42,17,17,3,98,46,93,79,90,1,1,6,3,7,2,3,5,3,1,1,89,59,17,23,20,51,40,17,17,52,18,51,84,88,42,30,2,40,83
DeSagana Diop,CHA,28.8,Big,170,99,53,22,26,33,91,78,0,81,3,33,10,2,60,89,2,13,5,5,14,28,38,67,94,21,74,74,67,67,82,94,5,34,19,72,94,94,44,99,91,99,54,81,75,94,94,10,92,17,59,41,96,90,67,67,53,10,68,74,99,90,37,2,44,5,5,6,3,38,76,39,97,5,5,10,97,0,4,9,29,13,5,5,31,14,61,31,38,88,80,5,5,3,31,3,7,2,3,7,35,6,2
Keyon Dooling,MIL,30.5,Combo,1703,20,35,53,2,8,0,57,63,10,61,73,27,41,47,73,67,84,80,90,50,48,41,73,80,70,26,55,73,73,94,14,72,25,40,18,80,80,60,78,57,73,51,82,77,80,80,58,13,74,42,28,61,50,73,73,41,78,34,43,55,62,41,53,30,80,80,88,46,50,48,62,31,90,90,98,76,66,79,48,50,52,90,90,67,8,68,32,78,43,55,80,80,64,42,71,35,79,38,76,32,85,39
Joey Dorsey,TOR,26.9,Big,482,57,99,20,99,81,42,88,3,90,10,13,33,36,65,70,7,60,11,23,4,96,10,96,74,89,81,67,96,96,96,53,98,90,97,24,74,74,34,8,65,23,65,93,93,74,74,97,11,6,2,69,53,61,96,96,67,84,50,37,83,15,70,90,68,11,11,10,97,93,85,100,3,23,23,33,36,21,19,32,15,18,23,23,77,44,22,21,91,33,58,11,11,26,27,25,40,29,38,25,5,23,65
Toney Douglas,NYK,24.6,Combo,1935,14,78,27,80,73,78,61,37,8,8,39,39,67,39,39,94,72,51,18,71,70,51,83,79,90,44,24,83,83,94,26,33,70,61,68,79,79,57,58,57,62,90,78,90,79,79,63,43,63,61,30,31,28,83,83,27,46,19,49,58,28,27,44,21,51,51,30,68,36,50,58,37,18,18,25,16,14,8,25,54,43,18,18,22,29,33,26,85,87,88,51,51,73,17,74,59,31,46,60,6,63,88
Chris Douglas-Roberts,MIL,23.8,Wing,831,78,70,37,6,43,0,39,79,96,47,83,55,43,48,46,54,50,49,60,41,22,93,50,80,40,40,7,50,50,58,40,32,31,44,24,80,80,20,77,88,92,57,74,73,80,80,50,1,84,18,95,66,85,50,50,48,20,60,20,42,10,64,22,76,49,49,63,29,62,53,46,64,60,60,73,8,81,45,47,84,77,60,60,63,75,70,78,30,12,15,49,49,44,64,37,11,27,20,73,86,70,17
Zabian Dowdell,PHX,26.1,Combo,233,39,96,18,10,0,98,0,0,14,22,98,88,16,92,63,16,11,6,7,59,41,11,58,54,91,8,58,58,58,80,59,22,3,6,8,54,54,96,70,33,58,37,5,6,54,54,4,12,93,69,92,90,94,58,58,41,58,64,24,6,59,40,80,48,6,6,22,41,87,13,32,11,7,7,6,63,74,70,18,17,11,7,7,66,50,96,95,17,2,3,6,6,2,90,2,65,96,39,2,70,3,20
Goran Dragic,HOU,24.5,Combo,344,78,22,22,86,96,0,0,7,65,94,12,37,92,53,67,63,2,2,2,11,44,62,32,14,52,78,71,32,32,30,53,59,27,34,29,14,14,43,37,49,41,15,50,24,14,14,6,38,99,95,9,75,47,32,32,15,43,10,31,40,43,15,84,6,2,2,1,55,20,78,33,98,2,2,32,21,2,3,3,3,2,2,2,74,21,48,29,46,53,50,2,2,39,32,32,67,98,38,24,5,25,100
Goran Dragic,PHX,24.5,Combo,807,47,65,10,73,18,0,86,2,49,100,73,82,22,90,65,12,16,8,10,15,42,44,59,71,13,62,57,59,59,31,58,25,98,91,96,71,71,90,41,95,86,7,28,14,71,71,9,5,98,76,86,65,79,59,59,60,10,50,23,17,20,76,68,66,8,8,9,48,71,24,60,10,10,10,6,9,3,3,29,89,82,10,10,75,8,63,25,45,59,54,8,8,44,79,22,1,72,1,95,74,76,29
Jared Dudley,PHX,25.3,Wing,2071,47,83,71,96,38,76,69,30,82,74,27,36,88,28,35,69,57,39,37,26,72,63,72,68,40,76,46,72,72,86,64,36,75,78,62,68,68,81,48,44,49,65,64,67,68,68,35,7,94,63,31,61,51,72,72,14,40,7,5,11,11,43,63,24,39,39,27,77,56,70,64,65,37,37,74,27,19,14,51,38,43,37,37,39,42,42,39,66,69,69,39,39,73,63,63,63,76,52,65,47,56,92
Chris Duhon,ORL,28.2,Point,708,29,5,97,38,9,0,52,0,43,17,17,7,7,24,91,2,27,8,20,2,71,67,82,42,65,86,95,82,82,72,93,43,58,69,43,42,42,68,20,21,12,53,69,67,42,42,49,75,24,41,67,55,62,82,82,38,25,49,11,81,13,62,24,76,8,8,5,83,8,48,48,50,20,20,15,53,12,23,62,45,52,20,20,35,92,43,73,39,41,39,8,8,58,2,83,65,5,76,51,3,74,26
Tim Duncan,SAS,34.5,Big,2149,91,52,99,44,94,81,31,54,48,54,27,88,49,97,88,74,83,52,45,69,35,45,92,90,30,93,85,92,92,90,96,97,97,96,84,90,90,98,73,29,50,11,71,42,90,90,51,27,10,7,89,93,95,92,92,73,92,62,67,92,33,60,83,65,52,52,40,19,97,25,41,16,45,45,92,50,33,40,41,22,25,45,45,96,89,50,75,6,2,2,52,52,94,99,92,80,76,81,94,98,89,47
Mike Dunleavy,IND,30.1,Forward,1674,47,31,76,6,76,78,24,71,43,31,18,35,90,65,63,65,79,60,85,66,14,13,84,88,17,94,64,84,84,71,94,44,92,90,73,88,88,95,49,75,69,54,54,58,88,88,62,57,39,42,88,20,44,84,84,48,32,59,63,45,65,42,26,54,60,60,62,26,63,51,23,84,85,85,67,16,29,16,87,97,97,85,85,30,49,39,41,44,83,76,60,60,77,73,70,50,40,65,78,61,64,90
Kevin Durant,OKC,22.1,Forward,3030,76,57,98,14,82,53,69,98,76,96,39,96,84,88,37,69,36,66,28,92,47,75,16,54,9,18,80,16,16,68,2,23,3,2,12,54,54,43,16,61,29,84,97,97,54,54,13,90,69,90,26,48,39,16,16,22,58,37,87,58,95,4,82,6,66,66,43,62,97,77,84,35,28,28,50,77,90,95,45,2,5,28,28,74,26,96,90,3,7,3,66,66,80,77,70,56,47,61,84,91,77,59
Wayne Ellington,MIN,22.9,Wing,1087,12,22,61,45,7,0,54,56,19,15,62,45,12,45,50,50,35,36,36,33,42,58,44,32,28,80,51,44,44,22,77,70,50,40,60,32,32,17,49,8,13,48,85,79,32,32,74,17,67,43,30,36,31,44,44,64,91,48,45,45,49,58,99,41,36,36,49,38,14,27,10,74,36,36,36,45,17,23,71,51,61,36,36,50,37,56,49,63,50,56,36,36,16,32,9,20,43,16,21,38,11,17
Monta Ellis,GSW,25.0,Combo,3213,59,86,86,33,24,0,51,29,63,84,57,90,59,49,31,78,17,46,49,55,23,48,9,15,18,8,50,9,9,23,24,23,8,5,39,15,15,18,3,21,3,51,72,68,15,15,49,8,37,10,91,87,93,9,9,3,48,3,6,29,5,9,71,9,46,46,61,23,8,39,24,61,49,49,72,11,48,26,37,72,61,49,49,32,29,74,62,55,53,54,46,46,18,7,31,64,5,77,11,27,15,73
Francisco Elson,UTA,34.7,Big,562,35,92,27,11,25,58,77,99,18,64,61,15,52,76,93,9,23,13,23,26,27,52,59,52,97,17,11,59,59,77,11,94,56,79,30,52,52,82,61,30,41,23,24,18,52,52,94,29,14,9,18,49,36,59,59,48,81,34,18,43,13,75,89,75,13,13,24,52,10,20,13,53,23,23,53,46,46,48,47,28,25,23,23,1,8,94,71,55,94,89,13,13,21,31,33,68,60,48,13,38,23,34
Melvin Ely,DEN,32.5,Big,323,47,9,33,37,16,0,20,0,62,52,20,5,67,34,79,13,50,56,79,66,41,6,43,40,91,2,40,43,43,69,2,40,14,10,41,40,40,2,60,64,70,70,98,95,40,40,3,92,34,73,24,99,93,43,43,50,62,34,59,77,35,54,24,47,56,56,63,57,8,10,31,9,79,79,17,2,98,62,81,96,96,79,79,20,83,37,59,40,78,69,56,56,65,6,87,17,9,23,83,5,95,81
Semih Erden,BOS,24.3,Big,448,66,62,6,22,23,51,61,43,88,51,83,20,95,34,52,10,5,14,30,15,47,53,11,19,39,24,10,11,11,16,36,39,17,19,31,19,19,74,17,10,6,73,26,37,19,19,15,9,95,70,41,80,71,11,11,9,49,6,41,67,59,8,44,3,14,14,19,57,5,34,17,86,30,30,17,10,39,21,41,45,46,30,30,84,45,21,21,52,50,50,14,14,28,11,53,7,25,15,61,10,87,92
Jeremy Evans,UTA,23.0,Forward,408,98,82,14,92,65,96,86,17,69,65,61,20,96,69,84,6,31,32,62,10,72,67,40,25,62,51,76,40,40,11,63,92,96,67,97,25,25,86,62,20,41,42,7,10,25,25,15,70,98,98,18,11,9,40,40,53,77,61,28,73,46,60,42,57,32,32,50,96,80,80,88,43,62,62,45,35,68,57,86,42,54,62,62,68,3,68,23,42,73,66,32,32,6,83,4,9,6,17,20,99,11,96
Maurice Evans,ATL,32.0,Wing,764,25,17,31,60,11,75,77,0,29,12,28,7,13,12,42,98,17,16,6,44,81,20,32,35,80,29,41,32,32,63,17,41,17,18,30,35,35,30,45,29,28,87,59,79,35,35,6,80,43,64,98,80,93,32,32,17,27,10,22,15,4,26,44,29,16,16,11,56,86,55,70,27,6,6,1,18,36,23,97,6,57,6,6,62,75,28,43,42,56,51,16,16,53,62,30,64,31,56,44,79,23,16
Maurice Evans,WAS,32.0,Wing,694,63,25,55,83,5,0,18,100,7,39,49,18,55,1,1,92,26,14,46,13,11,62,62,78,55,12,23,62,62,42,14,17,10,8,43,78,78,78,84,4,20,96,93,98,78,78,20,84,95,97,1,42,8,62,62,99,32,99,86,68,93,99,63,98,14,14,26,14,91,62,89,19,46,46,34,87,32,61,89,4,41,46,46,57,55,32,36,93,34,61,14,14,60,42,54,96,40,77,16,12,26,59
Reggie Evans,TOR,30.5,Big,793,5,86,52,98,98,84,99,13,94,97,58,12,17,63,87,14,19,22,10,10,91,65,25,45,14,20,88,25,25,63,26,3,9,3,66,45,45,67,55,89,85,78,3,12,45,45,5,17,83,59,96,89,95,25,25,5,12,9,16,16,14,5,3,14,22,22,19,92,3,11,18,22,10,10,3,85,46,70,71,55,67,10,10,9,88,81,93,51,34,38,22,22,49,3,79,75,5,89,40,2,62,8
